Age,Annual Income,Credit Score,Loan Amount,Existing Loan,Debt to Income,Has Default
65,123550,774,45755.58,0,0.98,0
62,61152,762,23193.71,1,0.54,0
18,47250,782,15368.93,0,0.46,0
39,105765,452,15470.52,0,0.32,0
69,137265,448,34804.2,0,0.99,1
34,68137,487,27548.16,1,0.33,1
24,102011,430,34652.79,0,0.12,0
42,138922,751,35873.42,1,0.56,1
62,143360,815,6004.53,0,0.44,1
21,141280,790,7431.78,0,0.34,0
53,66412,775,28970.5,0,0.67,0
23,63876,562,13596.6,0,0.43,0
48,114547,837,33464.02,1,0.46,1
36,93664,758,29848.36,1,0.12,0
61,70227,835,31359.22,1,0.63,0
56,52450,594,18610.49,1,0.21,0
44,104433,734,33792.96,1,0.29,1
27,93704,574,42327.17,1,0.75,0
43,26861,607,49913.21,0,0.38,1
36,127294,675,42730.0,1,0.25,1
56,81914,457,30087.44,1,0.62,1
20,83888,503,13704.33,1,0.29,0
62,99286,374,35665.06,1,0.34,0
30,81293,679,47194.42,1,0.66,0
67,102524,603,14533.99,1,0.77,1
45,88515,361,16519.8,0,0.77,1
37,43524,407,11705.38,0,0.53,1
45,27065,486,38152.47,1,0.51,0
25,57684,528,23295.27,0,0.81,1
58,108720,347,7821.3,1,0.27,1
56,53365,567,44372.75,0,0.24,1
18,78876,553,30095.24,1,0.7,1
20,43704,386,19899.24,0,0.47,1
30,77857,480,20479.23,0,0.74,1
45,25622,324,18061.3,1,0.33,1
66,103797,687,25496.61,1,0.39,1
42,130468,521,20166.88,0,0.91,0
50,113955,696,29657.58,1,0.48,1
55,120003,810,39808.28,1,0.63,1
23,111141,739,35350.76,1,0.2,1
61,114707,474,18250.56,1,0.26,1
62,107700,610,28793.35,1,0.13,1
49,135404,573,42805.68,1,0.48,1
62,131733,334,8069.28,0,0.99,0
64,99332,516,8523.38,1,0.89,1
38,122390,707,30027.65,1,0.67,0
33,116856,818,33760.18,0,0.87,1
38,86201,568,14513.59,0,0.63,1
28,52694,774,38534.91,0,0.43,0
54,109766,624,34081.85,1,0.26,1
53,42995,655,46548.02,0,0.69,0
52,112320,389,12602.94,0,0.27,1
36,100141,341,38811.84,0,0.48,0
37,102999,664,8763.94,0,0.84,0
35,28419,501,30438.16,0,0.22,1
64,67952,665,29835.28,0,0.22,1
58,143028,587,22477.33,0,0.3,1
66,53837,780,43005.7,0,0.6,0
31,90799,800,5196.68,1,0.33,0
32,68877,351,28408.07,1,0.55,1
48,126255,402,14771.91,0,0.37,0
18,65687,660,38457.44,1,0.56,0
20,119667,723,6938.03,1,0.35,1
33,57276,504,42419.96,1,0.98,1
40,54523,313,42714.15,0,0.54,0
28,86055,769,42478.97,0,0.77,1
29,74615,765,11865.58,1,0.73,1
27,116642,603,33368.29,0,0.54,0
49,130040,726,5646.53,1,0.31,1
33,30514,409,43158.32,0,0.56,1
25,67456,814,37533.88,1,0.71,0
55,27233,367,28901.92,0,0.51,1
29,21102,545,37876.61,0,0.17,1
41,86133,688,9244.58,1,0.12,0
45,66715,607,28789.51,1,0.4,0
25,105193,651,18107.44,1,0.24,0
45,130545,365,48767.88,1,0.92,0
53,124085,759,43570.31,0,0.26,0
43,129101,646,37997.41,0,0.45,1
25,26256,624,47018.64,1,0.74,0
67,141946,332,20607.95,1,0.83,0
45,128684,367,45539.6,0,0.53,0
45,84800,486,19635.72,0,0.26,1
54,148900,491,37975.85,0,0.34,1
58,114937,512,38138.76,0,0.48,0
53,61548,727,5825.74,1,0.43,1
44,92090,650,21247.69,1,0.41,1
34,98200,407,5874.47,0,0.22,1
26,62367,539,49869.14,0,0.92,0
50,148845,515,10498.85,1,0.13,0
37,133815,476,29426.49,1,0.5,1
30,109922,629,40575.03,0,0.98,0
45,90382,749,14056.86,1,0.69,1
65,147602,746,26827.37,1,0.42,1
46,146270,836,32334.29,0,0.23,1
30,146320,478,12209.21,1,0.97,0
63,46205,694,40035.0,0,0.11,1
52,45570,444,18470.14,0,0.71,1
23,50255,497,14496.04,0,0.89,0
35,41182,383,30122.99,1,0.12,0
68,59373,384,23464.11,1,0.75,0
22,63019,756,46412.87,1,1.0,0
64,82619,775,44602.82,0,0.68,0
42,36043,552,26750.78,1,0.47,1
19,65532,371,21166.87,1,0.89,1
27,121290,522,19648.31,0,0.6,1
47,85936,575,17040.36,1,0.77,0
67,39239,545,29504.65,1,0.63,0
62,30416,640,41224.04,0,0.13,1
22,23412,770,18984.05,1,0.29,1
50,101976,753,13554.23,1,0.17,1
18,44406,306,26396.77,1,0.2,0
35,21875,487,8106.55,1,0.11,1
49,139231,303,36557.56,1,0.48,0
64,57066,424,28326.12,1,0.26,0
66,122072,314,27336.87,0,0.87,1
28,25752,824,18520.04,0,0.78,1
38,106753,539,45710.3,0,0.62,0
43,98025,659,9071.88,1,0.54,1
42,21353,817,44142.08,0,0.33,1
39,46986,619,21951.73,0,0.53,1
44,106907,530,44628.06,0,0.68,0
66,124901,329,37794.27,1,0.8,0
30,34691,833,9687.68,0,0.17,1
50,89847,455,42419.13,1,0.74,1
51,68075,698,35697.96,0,0.77,0
58,30794,645,6453.59,0,0.6,0
52,88470,494,11016.62,0,0.29,0
18,36406,467,33603.26,0,0.59,0
38,95930,676,34817.02,1,0.55,1
65,135897,788,38599.31,0,0.53,0
23,46872,661,37411.04,0,0.51,1
45,61708,781,34678.4,0,0.2,0
34,135492,543,39480.75,1,0.26,0
22,126629,470,30878.86,0,0.19,1
48,40800,812,16735.61,0,0.32,1
22,63397,705,46056.95,1,0.34,1
55,143313,506,5819.63,1,0.32,1
20,57909,453,21495.28,0,0.29,0
40,41352,347,37799.16,0,0.76,1
54,121975,300,24222.02,0,0.84,0
54,113848,706,6117.55,0,0.39,1
27,125596,406,7969.14,1,0.37,1
27,35438,472,34188.68,0,0.86,0
36,108921,805,48418.91,0,0.66,1
34,64999,429,29833.86,0,0.36,1
38,38482,697,27804.1,1,0.74,0
31,52471,593,19324.63,1,0.41,0
26,67279,746,16551.08,0,0.63,1
63,129413,315,5944.32,1,0.99,1
18,126748,648,17282.97,0,0.37,1
68,74213,502,25209.97,0,0.94,0
62,133909,433,13907.74,1,0.39,0
30,33026,825,8930.66,1,0.59,0
21,127625,807,37297.75,1,0.51,1
18,105184,365,45257.91,0,0.8,0
66,25435,779,47154.74,1,0.15,1
57,28493,758,32809.94,0,0.66,0
49,92227,641,7374.86,1,0.78,1
51,79321,458,38338.82,0,0.52,0
45,22763,460,9954.29,0,0.19,0
48,40389,553,35138.67,0,0.32,1
25,51498,826,40071.46,1,0.71,1
56,83755,848,37663.91,1,0.91,1
43,121545,454,47834.77,1,0.48,0
51,55825,785,38216.58,0,0.6,0
20,36934,731,36194.44,1,0.31,1
67,25574,326,16778.44,1,0.47,1
29,58179,311,46614.59,1,0.4,1
18,21587,366,13079.47,1,0.69,0
61,62782,841,45720.35,0,0.99,1
22,124224,395,19069.81,1,0.83,0
47,74412,514,10857.36,0,0.27,0
47,80561,493,42200.74,0,0.62,0
34,97224,589,5112.3,0,0.16,0
65,24409,843,42443.97,0,0.32,0
64,147159,338,16804.03,0,0.25,0
40,91319,505,44812.46,1,0.4,0
32,119016,783,36116.56,1,0.71,1
54,46751,636,34978.25,0,0.55,1
38,58174,795,21439.38,1,0.94,0
31,142678,548,7673.13,0,0.29,0
19,76572,373,42353.29,0,0.43,0
28,81416,672,12690.67,0,0.4,0
68,32041,437,21751.64,0,0.31,0
56,43227,756,32015.96,1,0.99,0
55,55201,743,26701.42,0,0.45,1
51,56069,652,13939.73,1,0.95,1
55,102190,710,11327.74,1,0.45,1
67,46370,837,10546.08,1,0.28,1
51,115018,752,43835.35,1,0.21,0
35,145342,718,6420.18,0,0.87,1
47,147173,749,48965.64,1,0.13,1
32,31586,414,13933.79,0,0.97,0
44,70231,350,9964.5,1,0.48,1
68,145758,668,30963.72,0,0.32,1
51,25322,814,8599.37,0,0.66,1
69,85294,509,32110.4,1,0.22,0
55,99468,734,43278.2,1,0.16,1
50,49299,526,7155.41,1,0.85,1
41,110715,567,40994.09,0,0.48,0
32,90793,415,22751.48,1,0.57,0
47,66501,659,12177.08,1,0.26,0
59,77134,628,12924.34,1,0.16,0
68,131672,339,46344.4,0,0.43,1
34,29777,481,9977.26,1,0.56,0
22,31249,789,44005.23,1,0.79,1
46,140902,508,29491.01,0,0.55,1
21,41390,572,6757.53,1,0.8,0
27,40369,418,25901.43,0,0.2,0
34,32881,681,41785.23,0,0.16,0
27,29587,835,37679.13,0,0.24,0
34,113800,557,26995.21,0,0.79,0
37,94327,782,43702.24,0,0.78,0
41,127009,808,10416.41,0,0.23,1
22,107911,391,45947.35,0,0.13,1
51,108147,460,43089.85,0,0.72,1
23,127562,448,36872.46,0,0.87,1
19,27833,416,41804.95,0,0.78,1
30,137574,757,29471.7,0,0.28,1
60,67013,344,35382.31,0,0.63,0
60,137341,533,30226.91,0,0.78,1
65,147785,674,20994.28,0,0.33,1
28,83620,846,30598.74,1,0.57,0
68,35754,496,16585.94,0,0.38,0
64,127584,324,24812.56,1,0.3,0
40,98113,694,17634.89,1,0.97,0
33,116631,335,10529.95,1,0.92,0
48,106784,773,19483.78,1,0.5,0
28,55282,522,43339.42,1,0.22,1
33,56737,829,22148.63,1,0.76,1
25,137972,487,38660.16,0,0.33,1
21,117427,701,12883.9,1,0.25,0
57,44124,556,24098.86,0,0.44,0
21,90102,435,10168.52,0,0.58,0
42,22196,743,11237.95,1,0.19,1
20,81527,717,32784.64,0,0.61,0
49,116651,591,32336.68,0,0.11,1
20,135477,428,14601.74,1,0.9,0
44,105395,640,26349.04,0,0.93,0
46,31345,556,43848.78,1,0.76,0
49,144544,399,12839.07,1,0.52,1
67,54077,338,5864.47,1,0.33,0
68,86400,562,34339.78,1,0.77,0
36,32055,449,7407.42,1,0.94,0
38,123693,629,49097.31,0,0.24,1
22,105283,419,32432.91,1,0.52,0
35,64484,518,26167.84,1,0.38,1
45,97514,422,24349.66,0,0.42,0
59,110135,543,30788.18,1,0.47,0
39,55771,817,9078.1,1,0.96,1
38,132478,320,46850.86,1,0.33,0
23,77654,489,33153.89,1,0.54,1
18,66540,524,13279.03,1,0.96,1
22,103151,765,30316.15,1,0.53,1
58,126263,398,10996.54,1,0.88,0
29,130284,662,5789.87,0,0.15,0
43,137399,382,33373.26,1,0.96,1
63,124885,355,34181.75,0,0.27,0
51,142393,321,31266.35,1,0.98,1
66,49377,484,13256.74,1,0.26,1
31,115567,821,32154.34,1,0.5,1
43,69573,563,7542.99,0,0.38,0
62,62733,524,32415.73,0,0.49,1
44,149344,337,29930.77,0,0.33,0
26,31760,422,34486.47,1,0.97,0
43,133226,455,45296.4,1,0.38,0
64,119250,600,43266.11,0,0.69,0
39,45762,366,49129.44,0,0.22,1
64,70986,693,48930.85,1,0.84,1
47,54332,704,39754.39,1,0.59,1
60,60100,748,48038.88,1,0.98,1
65,24944,430,44027.77,0,0.48,0
34,68825,368,37741.21,0,0.28,1
43,33877,644,8392.29,1,0.41,0
53,49990,619,7207.24,1,0.76,1
18,149065,476,42691.98,1,0.69,1
25,128443,828,27034.51,0,0.8,0
66,119612,459,41657.3,1,0.17,1
52,137674,832,19081.32,0,0.62,0
69,135074,434,22894.24,0,0.94,1
32,75283,410,36508.4,0,0.2,1
64,144041,582,46189.7,1,0.18,1
39,23258,819,8949.27,1,0.74,0
31,140809,493,43766.52,0,0.38,1
43,51629,346,40685.57,0,0.69,1
45,57579,641,19199.27,1,0.59,0
40,42958,541,20984.75,0,0.99,0
31,59465,821,7090.77,1,0.9,0
41,105853,669,5708.33,1,0.71,0
19,35775,430,26465.28,1,0.34,0
62,96575,569,9299.28,1,0.34,0
43,114633,360,13730.08,0,0.89,1
31,54207,463,43104.52,1,0.63,1
68,42553,824,30696.28,0,0.81,1
24,129938,571,33513.46,0,0.5,1
20,73632,432,13436.57,0,0.19,0
64,20055,543,42289.78,1,0.4,0
40,138012,733,44059.09,1,0.25,1
63,108697,337,28549.74,0,0.8,1
60,52873,618,46065.1,1,0.73,0
64,121505,809,43017.29,1,0.18,0
62,100720,675,37909.59,1,0.66,0
35,86205,773,38033.42,1,0.89,0
55,98199,358,9742.71,1,0.73,0
52,45318,798,17187.62,0,0.56,1
68,53734,517,8008.12,1,0.38,1
32,102227,428,5390.65,1,0.9,0
42,38522,682,12123.93,0,0.48,0
54,31656,687,44621.92,1,0.87,1
45,35893,384,15794.33,0,0.8,0
27,131393,809,48656.93,0,0.83,1
56,36493,736,31878.09,1,0.99,0
34,23632,592,15676.63,0,0.77,0
56,115872,348,27370.89,0,0.13,0
39,108648,366,14859.27,1,0.28,1
43,81779,428,49278.81,0,0.13,0
61,58452,328,43126.92,1,0.27,0
42,33266,642,6180.75,0,0.16,0
34,141187,844,47649.92,1,0.55,1
30,136603,418,37447.93,0,0.13,1
37,81607,432,8707.16,1,0.53,0
42,36940,626,35178.7,1,0.91,0
21,44003,484,34111.7,0,0.77,1
27,147880,805,14845.49,0,0.95,1
20,118408,833,39130.1,1,0.3,1
58,54815,540,8917.91,0,0.58,1
62,50869,815,27025.03,0,0.39,1
35,69297,464,5446.54,0,0.54,0
64,80107,517,48593.19,1,0.6,1
53,102793,304,38820.36,1,0.13,1
64,36682,380,12148.34,1,0.31,0
39,39622,546,20375.33,0,0.73,0
51,50408,792,12225.31,0,0.8,1
64,28837,685,39497.79,0,0.61,1
25,84210,606,7650.33,1,0.34,1
57,35407,842,42818.3,1,0.46,0
66,49309,306,47398.84,1,0.19,0
61,91918,814,35448.26,1,0.96,0
36,113190,372,14583.45,0,0.88,1
59,38895,309,21204.05,0,0.16,1
58,141284,421,26475.79,0,0.25,0
54,119087,812,32208.11,1,0.62,0
23,106912,740,35089.84,0,0.31,0
69,20370,337,29939.66,0,0.94,0
43,134212,644,20809.13,1,0.78,0
51,20486,637,45091.28,1,0.35,0
62,43762,483,8662.64,0,0.11,1
23,46613,366,25981.52,1,0.82,1
54,132804,316,39900.42,0,0.48,0
50,23196,682,7739.27,0,0.68,1
39,127856,667,36740.08,1,0.36,1
38,138975,615,41887.02,1,0.23,0
23,114937,796,34737.41,0,0.71,1
23,120565,644,5582.16,1,0.51,0
65,96349,772,13106.17,1,0.31,0
21,84839,414,20395.09,0,0.22,0
47,61916,399,15516.05,0,0.62,1
28,28572,737,48319.35,0,0.75,1
47,133312,644,34321.73,1,0.36,0
48,48225,648,18363.69,1,0.76,1
41,65853,438,46836.39,1,0.26,0
26,69390,623,38326.74,0,0.4,1
20,52275,601,17807.32,1,0.77,1
68,92379,593,22049.67,0,0.69,1
48,21105,828,13974.3,1,0.34,1
57,136074,591,48698.33,0,0.21,1
54,79896,373,28278.34,1,0.14,1
53,63209,783,45322.55,0,0.85,1
41,117175,315,20592.49,0,0.17,0
48,62487,825,43737.87,0,0.2,0
23,38051,635,7424.91,0,0.31,0
19,114244,815,49194.06,1,0.5,0
37,120995,426,46041.55,1,0.81,0
45,142444,817,21344.13,1,0.32,0
28,97400,428,39862.5,1,0.59,0
21,120300,810,38851.61,1,0.18,1
32,86961,722,45556.47,0,0.52,1
23,80156,684,18826.47,1,0.26,0
66,134682,531,25948.4,1,0.29,0
47,77175,494,43924.98,0,0.43,0
55,26849,364,40036.08,1,0.79,1
68,121551,576,22706.0,1,0.77,0
19,38976,523,43057.64,1,0.47,1
32,119794,577,7112.93,0,0.21,1
28,135912,665,40192.08,0,0.35,1
25,137275,815,14304.46,1,0.55,0
43,76866,514,17875.44,0,0.88,0
68,137752,738,27194.67,1,0.97,1
62,67078,727,25238.05,0,0.67,0
61,142492,695,28425.65,0,0.42,1
22,51113,508,29514.9,1,0.72,0
23,135520,800,19918.75,0,0.4,0
43,35401,762,12885.24,1,0.66,1
21,32884,526,39581.66,0,0.32,1
36,104360,674,22998.93,1,0.34,1
37,57563,799,27762.84,0,0.17,1
50,54414,392,34011.35,1,0.48,1
37,36142,759,45933.71,1,0.66,1
66,132610,620,36839.88,1,0.81,1
29,135128,309,7045.67,1,0.83,1
64,91492,602,42735.22,0,0.99,1
18,99464,621,49520.98,1,0.18,0
43,95257,755,26261.83,0,0.54,0
31,96693,577,48631.57,0,0.57,0
55,55135,837,29629.79,1,0.82,0
54,92232,692,25682.72,1,0.34,0
28,47862,394,19913.21,1,0.16,0
53,25190,406,34589.97,1,0.38,0
30,90199,689,15341.92,0,0.99,0
60,125366,825,9722.04,1,0.91,1
20,24331,370,6225.67,1,0.46,0
50,144184,675,18157.11,1,0.89,1
23,72186,667,22809.69,1,0.13,0
67,64648,350,29843.45,0,0.38,1
27,48549,442,18173.74,0,0.75,1
22,101782,718,49282.68,0,0.3,0
40,45761,847,18128.53,1,0.28,1
27,23262,799,24843.89,0,0.88,1
61,131624,466,9647.43,1,0.65,0
19,71259,559,16728.19,0,0.99,0
30,92572,491,7174.95,1,0.22,1
57,144720,501,30177.89,0,0.42,1
19,73472,484,38797.91,1,0.38,0
37,107858,457,13806.94,1,0.89,1
18,104667,398,21555.99,0,0.33,1
54,24677,540,5747.73,1,0.42,1
26,93508,790,42778.49,0,0.23,1
34,100865,501,40098.36,0,0.8,1
26,122568,808,7846.43,0,0.31,0
28,121437,395,21419.04,1,0.16,1
32,129916,789,47987.9,0,0.49,1
41,70617,517,22641.22,1,0.45,0
55,106029,826,28679.39,1,0.26,0
52,38595,572,20985.93,0,0.22,0
47,107459,518,31825.91,0,0.91,0
48,80148,631,49017.06,1,0.16,0
66,66926,752,49887.61,1,0.19,1
22,95271,451,39862.17,0,0.32,1
61,54457,646,23194.0,1,0.96,0
67,62531,713,27249.45,1,0.18,1
31,93263,826,21052.91,1,0.83,1
28,93300,730,49350.86,0,0.9,0
26,148027,678,36849.21,0,0.44,0
51,83171,727,25201.92,0,0.36,0
29,139229,383,5545.19,1,0.71,1
52,146159,491,28421.75,0,0.73,0
52,138229,340,49276.77,0,0.8,0
18,65771,608,28537.74,1,0.85,0
57,113135,677,13209.2,0,0.34,1
39,86354,435,5994.22,0,0.72,1
46,132743,405,20961.67,0,0.22,0
25,133381,818,46320.26,1,0.56,1
28,57289,841,49844.93,1,0.65,0
58,53892,425,47541.56,0,0.25,1
54,91196,656,37823.9,1,0.17,0
31,149662,699,30116.42,0,0.28,0
47,115057,378,31580.88,0,0.48,1
52,58409,688,29254.64,0,0.9,1
38,135817,834,36817.22,0,0.58,0
54,54470,373,23849.3,1,0.77,0
22,38385,304,35114.18,0,0.26,0
36,43296,762,10472.55,1,0.2,1
31,138566,381,16956.29,1,0.32,0
43,81716,836,42620.14,0,0.38,1
21,109152,704,45668.7,0,0.59,1
42,46382,813,29255.37,0,0.89,0
62,96675,577,6423.6,0,0.48,1
59,141019,523,46713.81,1,0.57,0
42,117596,367,36592.89,1,0.1,1
35,42419,619,23631.26,1,0.13,1
57,113321,318,31927.05,1,0.18,0
25,101238,642,24339.87,0,0.73,0
56,145032,642,25940.27,0,0.54,1
57,114753,396,44906.44,1,0.27,0
31,59291,351,12248.79,1,0.63,1
49,32397,474,9665.11,1,0.59,0
68,126415,637,5122.79,0,0.18,0
55,77888,652,19130.02,0,0.68,1
50,55169,690,11633.62,1,0.79,1
40,82182,414,14899.35,0,0.36,0
32,112476,647,5505.75,1,0.72,1
50,62249,300,15223.79,1,0.28,0
42,48341,362,19972.02,0,0.78,0
34,95603,525,6420.54,0,0.92,0
50,66144,722,32355.69,1,0.5,1
64,81772,318,30596.02,0,0.32,0
19,99360,330,9366.61,0,0.46,1
31,33444,323,31775.44,0,0.33,1
57,65647,510,49939.43,0,0.1,0
57,143662,460,47501.1,0,0.69,1
68,134416,554,5120.19,0,0.14,1
56,118843,413,40792.02,1,0.29,0
68,30974,803,20912.24,1,0.75,1
23,132150,519,7864.31,1,0.7,0
23,58383,656,18319.24,1,0.17,1
20,145548,468,19478.14,0,0.69,1
24,114826,823,28545.99,1,0.94,1
68,101552,541,34748.77,0,0.17,1
25,117648,674,38707.5,1,0.47,0
59,114049,438,16065.64,1,0.76,0
69,22956,396,19479.68,0,0.7,0
32,28077,446,18877.18,0,0.3,1
64,56490,481,21323.16,1,0.25,1
46,130363,356,49984.53,0,0.81,0
50,144713,341,40007.45,0,0.96,0
69,123391,842,48874.57,0,0.79,1
47,128642,301,36190.0,0,0.97,0
56,75612,587,23282.18,1,0.64,0
44,120474,437,22538.49,0,0.94,0
53,56159,811,26986.15,1,0.72,1
46,59710,521,23759.14,1,0.92,0
55,103536,630,42274.68,1,0.25,0
50,33806,703,25925.09,1,0.83,1
54,133096,807,18302.65,1,0.28,1
44,98345,426,39868.71,1,0.12,0
50,100391,564,43448.92,1,0.57,1
21,127412,314,23919.3,0,0.39,1
39,114924,525,35051.39,1,0.14,1
19,26458,404,7646.2,0,0.98,1
27,55524,792,28825.92,0,0.7,1
22,26853,618,7024.15,1,0.91,1
27,60477,518,6313.59,1,1.0,0
50,52222,576,32581.62,1,0.45,1
55,38320,640,18650.09,0,0.33,1
30,114154,751,38414.17,0,0.27,0
48,72243,668,45323.72,0,0.56,0
64,65615,773,11272.6,1,0.65,0
53,37352,489,37603.53,0,0.53,0
62,92833,718,28153.4,1,0.45,1
41,113476,794,10045.37,0,0.25,1
69,134560,338,34321.67,1,0.5,0
32,23203,461,32426.01,1,0.18,0
46,59267,420,28203.88,1,0.88,1
25,57941,698,46691.2,0,0.14,1
22,102809,561,28448.59,0,0.44,1
46,45368,428,49573.18,0,0.19,0
64,97186,839,27915.3,0,0.8,1
21,50984,655,10213.34,0,0.38,1
29,61941,731,26171.21,1,0.2,0
62,92918,364,13204.79,1,0.58,0
19,72683,517,31871.01,1,0.92,0
44,146409,726,36190.95,1,0.92,0
48,20801,373,26079.59,0,0.32,1
68,126538,759,9396.63,0,0.75,0
68,132201,724,26088.86,1,0.13,1
53,67965,491,8665.44,1,0.22,1
53,105269,488,35695.67,0,0.55,0
43,142693,311,40566.57,0,0.31,1
60,29969,538,48307.11,1,0.82,0
44,55969,752,11696.09,1,0.94,0
22,102269,682,28958.92,0,0.1,1
37,52449,347,30539.18,0,0.31,0
28,111679,616,46511.44,0,0.5,0
27,45705,508,33227.45,1,0.61,1
57,80303,846,11547.93,1,0.92,1
55,48363,418,24635.81,0,0.9,1
23,50720,614,34464.31,1,0.67,1
25,29972,335,36512.8,1,0.33,0
40,53351,762,43838.33,0,0.8,1
64,131023,702,13122.82,1,0.28,1
43,56145,406,47819.4,1,0.97,0
63,107948,338,7661.27,1,0.11,1
60,109614,479,49269.3,0,0.61,0
29,108116,311,43599.52,0,0.18,0
43,76235,638,34712.28,1,0.47,0
30,34855,847,38074.8,1,0.67,1
57,56169,425,8271.14,1,0.72,1
35,66404,362,6866.59,1,0.81,1
42,39569,381,9579.46,0,0.63,1
50,145074,598,8931.19,1,0.33,0
64,149006,333,29632.16,1,0.9,0
57,74437,348,14694.98,1,0.83,1
60,68506,356,43709.25,1,0.24,1
29,45738,408,25058.69,0,0.84,0
61,26772,816,36297.97,1,0.98,1
53,110410,323,34379.29,0,0.67,0
65,39731,520,19393.39,0,0.35,0
21,30131,614,15942.54,1,0.65,1
22,86324,593,20410.53,0,0.41,1
54,74097,309,40849.63,0,0.71,0
25,101720,780,31382.46,0,0.59,0
59,116433,566,16409.24,1,0.94,0
66,22889,387,41803.09,0,0.66,1
45,29569,754,7464.17,0,0.29,0
48,107193,832,36463.25,1,0.75,1
26,95677,447,24759.54,0,0.37,1
68,105192,730,37908.07,1,0.35,0
46,143757,541,46735.76,1,0.45,1
31,107154,365,38751.53,1,0.11,1
57,97470,677,24888.44,1,0.97,0
58,128073,687,11793.91,1,0.58,0
39,108822,508,41285.79,0,0.8,1
28,146019,714,25731.75,1,0.33,0
40,27612,315,8389.05,0,0.77,1
18,71644,596,37357.49,0,0.61,0
63,52069,519,18133.34,1,0.48,0
54,101741,666,7199.97,0,0.97,1
38,47331,528,45623.8,0,0.54,1
43,75897,739,26739.55,1,0.69,0
63,33934,831,17643.25,1,0.11,0
53,30095,749,37237.4,1,0.37,1
40,111494,335,44865.61,0,0.9,0
18,122544,721,5013.82,0,0.78,1
68,38706,488,35953.35,0,0.58,0
57,63516,477,39515.53,0,0.91,1
32,123602,614,14446.73,1,0.54,1
38,117008,319,27033.07,0,0.61,0
64,54629,681,9017.87,0,0.44,0
26,66910,442,38603.74,1,0.66,0
26,108540,361,43135.52,0,0.39,0
27,144746,541,9868.4,1,0.45,1
69,40431,537,41740.71,0,0.97,0
43,76733,430,39720.66,1,0.2,1
58,60088,422,20611.1,0,0.19,1
52,64135,739,36063.03,1,0.14,0
69,135786,641,5002.17,0,0.39,0
42,58015,718,46930.89,0,0.46,1
43,120038,754,29767.25,1,0.19,0
28,51385,497,32915.25,1,0.59,1
55,90199,581,34909.67,1,0.62,0
19,58677,300,30261.61,0,0.78,0
24,138104,631,43554.37,1,0.98,0
35,32818,511,32436.58,1,0.66,0
44,108222,386,45849.2,0,0.2,1
51,83001,360,31204.92,1,0.18,0
44,43977,394,12700.51,1,0.8,0
34,69832,446,46110.32,1,0.69,1
60,60931,545,35673.24,0,0.25,0
61,103990,596,36465.75,0,0.33,0
68,98894,422,49346.68,0,0.78,1
41,92204,755,8383.84,1,0.61,0
42,65784,698,24286.67,0,0.63,1
24,126305,530,15759.29,0,0.29,0
69,29921,833,33369.19,0,0.67,0
23,54959,701,41306.53,1,0.79,1
41,52328,429,48483.98,0,0.9,1
50,28859,591,25456.82,0,0.76,0
66,144492,575,40379.82,0,0.62,1
46,109506,675,46267.32,0,0.71,0
60,94408,354,35749.64,1,0.54,1
39,143852,325,15922.96,0,0.3,1
43,104766,740,32353.44,0,0.89,0
45,46708,496,48647.84,0,0.58,0
67,38847,542,49439.92,1,0.63,1
38,75989,489,33906.19,1,0.99,0
66,112641,575,44914.45,0,0.99,0
24,145383,708,14015.72,1,0.63,0
34,24922,639,16073.54,0,0.13,1
37,89928,452,47879.94,1,0.46,1
58,72335,697,11085.59,1,0.94,0
66,146913,743,13599.79,0,0.36,1
37,33541,726,23924.69,1,1.0,1
39,39551,786,31531.29,1,0.18,0
45,39381,503,32171.77,0,0.61,1
57,133319,411,18138.92,0,0.56,1
66,75673,624,46427.63,1,0.33,0
24,121531,557,46179.5,1,0.95,1
18,42948,827,22643.06,1,0.66,1
49,112264,649,24543.13,1,0.31,0
30,79072,734,36612.37,0,0.45,0
47,87560,725,34834.82,1,0.75,1
40,102249,579,22203.37,0,0.37,0
68,22486,670,23640.99,0,0.89,1
36,86691,548,20661.75,0,0.25,0
49,30082,480,15592.33,1,0.34,1
47,122781,377,25616.23,1,0.23,1
46,104105,635,35889.54,0,0.19,1
66,27086,349,38388.5,0,0.37,0
62,147818,384,40049.31,0,1.0,1
46,87853,303,21862.94,0,0.18,0
47,121925,616,39408.62,0,0.29,1
33,90027,410,5293.23,1,0.34,0
57,35916,633,26467.25,1,0.66,1
36,35248,432,40725.7,1,0.77,0
35,88047,418,33352.01,1,0.78,1
18,44226,649,26332.84,0,0.11,1
31,45025,841,34008.89,0,0.69,1
68,127850,354,45812.57,1,0.67,0
64,68380,660,30487.18,0,0.57,0
67,27848,752,40990.38,0,0.44,1
19,34274,629,49133.42,0,0.82,0
45,140092,518,36750.57,1,0.41,0
66,74545,507,30799.66,1,0.31,0
67,149043,384,6686.87,1,0.38,1
47,116494,544,21851.51,1,0.5,0
55,135981,634,30444.92,1,0.29,1
68,55233,511,40874.3,1,0.65,0
21,36304,482,24714.72,0,0.9,1
18,133973,432,48202.62,1,0.64,0
25,31294,649,17230.72,0,0.5,1
46,46425,581,38505.52,1,0.82,0
56,88711,592,23856.41,1,0.77,0
20,126153,568,26869.48,0,0.43,0
49,130777,496,41112.59,1,0.64,0
27,113311,836,18329.69,0,0.76,0
27,29425,319,9356.54,1,0.32,1
